NetThrust_kN,CoreNozzleGrossThrust_kN,BypassNozzleGrossThrust_kN,Sp.FuelConsumption_g/(kN*s),SpecificThrust_m/s,CoreNozzleVel.V8_m/s,CoreNozzlePressureRatio,BypassNozzleVel.V18_m/s,BypassNozzlePressureRatio,BurnerEfficiency,EnginePressureRatioP5/P2,HPSpoolSpeed_RPM,LPSpoolSpeed_RPM,FuelFlow_kg/s,LPTExitPressureP5_kPA,LPTExitTemperatureT5_K,Isentr.HPCEfficiency
35.6971541,10.11759775,100.1117299,13.99096335,113.6619489,415.6363138,1.591504565,307.0087395,2.299838948,0.999405455,1.054108864,14944.83542,3170.224635,0.499437575,38.32109585,686.8302038,0.90076172
42.02448497,12.63123005,106.4686419,14.88352593,129.3933559,485.8038089,1.767193967,309.9093167,2.395077566,0.999654526,1.170975065,14944.83542,3377.963324,0.625472512,42.56965215,774.9236473,0.815019932
41.29746667,12.33111363,105.7743041,14.76917873,127.5976049,477.3297251,1.745321931,309.5721257,2.384671631,0.999632918,1.156452545,14944.83542,3353.664492,0.609929666,42.04170019,763.7386505,0.823915242
38.87106915,11.37245578,103.3655271,14.40602492,121.5904204,449.9698185,1.67715037,308.4606785,2.348585946,0.999549687,1.111142905,14944.83542,3274.849448,0.559977591,40.39451258,727.7222332,0.855987763
40.10846609,11.85350253,104.6104124,14.58692931,124.6583315,463.7770753,1.711094748,309.0247279,2.36723373,0.999594438,1.133711116,14944.83542,3314.623035,0.58505936,41.21495778,745.8774648,0.839015109
36.09965356,10.28086953,100.526234,14.0401924,114.6738551,419.9331129,1.602442913,307.1949552,2.306046713,0.999426397,1.061401096,14944.83542,3184.002044,0.506846082,38.58619779,691.5385372,0.8952405
37.6682184,10.90885475,102.1322034,14.24320988,118.6002196,436.8854189,1.645111684,307.9154039,2.330109741,0.999500635,1.08982236,14944.83542,3236.310653,0.53651634,39.61942501,711.1425638,0.873158935
39.44882884,11.59580082,103.9501913,14.48943517,123.0243101,456.3914185,1.692854751,308.7233978,2.35734597,0.999571246,1.121585702,14944.83542,3293.342741,0.571591248,40.77415021,736.1361571,0.847891689
38.58056107,11.26109985,103.0687073,14.36524798,120.8691633,446.7962771,1.6694213,308.3285302,2.34414024,0.999538422,1.106000517,14944.83542,3265.542701,0.554219327,40.20756609,723.6001337,0.86010167
36.86381241,10.59034039,101.3074083,14.13794373,116.5917466,428.1978295,1.623385968,307.5480594,2.317753836,0.999464079,1.075355612,14944.83542,3209.872891,0.521178505,39.09350057,700.9134898,0.884558375
43.39045972,13.21009076,107.7364776,15.11447193,132.7710935,501.9355672,1.809472706,310.5635627,2.414014865,0.999692007,1.199044395,14944.83542,3426.466625,0.655823885,43.5900852,796.5093483,0.799075734
37.26085125,10.74887072,101.7137535,14.18982124,117.5844749,432.4872068,1.634162948,307.7303504,2.323840394,0.999482523,1.082532935,14944.83542,3223.069194,0.528724819,39.3544251,705.8766458,0.878957772
35.30934491,9.960659534,99.70966016,13.94528201,112.6859777,411.5178797,1.581027359,306.8302934,2.293815635,0.99938456,1.04712278,14944.83542,3156.975541,0.492398772,38.06712361,682.4121224,0.906057498
39.01295978,11.42759647,103.5090468,14.42635398,121.943013,451.5587142,1.681047302,308.5249197,2.350737727,0.999555087,1.113733686,14944.83542,3279.372694,0.562814768,40.48869786,729.780371,0.853980106
39.27405422,11.52824484,103.7736948,14.46397599,122.5908665,454.4488576,1.688103235,308.6437554,2.354702182,0.999564846,1.118426186,14944.83542,3287.735926,0.568058977,40.65928912,733.5744813,0.850318938
35.9700099,10.22799759,100.3933957,14.02399359,114.347846,418.5308915,1.598867918,307.1350419,2.304055362,0.999419721,1.059018714,14944.83542,3179.577373,0.504443188,38.49958863,689.9909675,0.897036946
36.4128755,10.40821131,100.8467868,14.0798477,115.4606961,423.3176162,1.611042826,307.339892,2.310850601,0.999442188,1.067132089,14944.83542,3194.66984,0.512687741,38.79454244,695.3274055,0.890889046
41.00281695,12.21111706,105.4889919,14.72413004,126.8700044,473.9443121,1.736648559,309.4362498,2.380403142,0.999623804,1.150691732,14944.83542,3343.924856,0.603730809,41.83227144,759.3010084,0.827532306
38.99798126,11.42182944,103.4938314,14.42421136,121.9058345,451.3933321,1.680643834,308.5181074,2.350509791,0.99955452,1.113465338,14944.83542,3278.893258,0.562515124,40.47894234,729.5640344,0.854191249
35.07079693,9.864776594,99.45961928,13.91744548,112.0865283,409.0100603,1.574689802,306.7206811,2.290068044,0.999371266,1.042894896,14944.83542,3148.810469,0.488095904,37.91342301,679.730632,0.909353792
43.35224578,13.19379901,107.7014047,15.10756441,132.6766593,501.4889041,1.808309485,310.5445764,2.413493456,0.999690996,1.198271455,14944.83542,3425.026653,0.654946845,43.56198571,795.8938124,0.799513675
38.52419002,11.23945378,103.0110372,14.35742626,120.7291281,446.1808144,1.667920048,308.3029322,2.343276508,0.999536198,1.105001648,14944.83542,3263.738113,0.553108217,40.17125319,722.8072209,0.860904934
39.74353453,11.71042182,104.2463709,14.53260167,123.7545714,459.67674,1.700943407,308.8579022,2.361781904,0.999581778,1.126963482,14944.83542,3302.830188,0.577576956,40.96965416,740.4619526,0.843879493
35.83981501,10.17556719,100.2587661,14.00825902,114.0208139,417.1626542,1.595391104,307.0746064,2.302041675,0.999412968,1.056699798,14944.83542,3175.105398,0.502053412,38.41528671,688.4881077,0.898804503
38.79267113,11.34245276,103.2854404,14.39495421,121.3958983,449.1142079,1.675069218,308.4249584,2.347386873,0.999546678,1.10975822,14944.83542,3272.333957,0.558418724,40.34417371,726.6048515,0.857091034
37.37367183,10.79348208,101.8294123,14.2046142,117.8661347,433.7065663,1.637207769,307.7818155,2.325573192,0.999487621,1.084560321,14944.83542,3226.767381,0.530878589,39.42812873,707.3169804,0.877356154
40.14766753,11.86908543,104.6491571,14.59308863,124.7554566,464.2277001,1.712207975,309.0427003,2.367819664,0.999595797,1.134450871,14944.83542,3315.889311,0.585878471,41.24185084,746.4783709,0.838471626
34.40975424,9.601580655,98.76065325,13.84584164,110.4216217,402.0714974,1.557193641,306.422243,2.279594579,0.999333269,1.031225453,14944.83542,3126.621928,0.476432008,37.48919184,672.4629066,0.918509569
34.53885609,9.652553558,98.89821988,13.85931638,110.7469019,403.4206428,1.560580807,306.4800111,2.281655983,0.999340842,1.033484703,14944.83542,3130.911487,0.478684934,37.57132466,673.8679663,0.916705542
39.36101077,11.56183341,103.8615786,14.47661742,122.8065418,455.4145293,1.690464026,308.6833719,2.356018677,0.999568043,1.119996038,14944.83542,3290.524519,0.569814294,40.71635956,734.847034,0.849108648
38.03676582,11.05143139,102.5118173,14.29130177,119.5169807,440.8598768,1.654892095,308.0822414,2.335796738,0.99951638,1.096333079,14944.83542,3248.151584,0.543594898,39.85611584,716.064935,0.86787672
36.75182661,10.54535729,101.1927698,14.12334743,116.3114024,426.9916376,1.620346967,307.4963105,2.316035627,0.999458729,1.073330889,14944.83542,3206.104109,0.519058816,39.01989374,699.5280813,0.886134016
37.87395685,10.9886704,102.3440701,14.26986375,119.1121794,439.1058591,1.650590392,308.0084315,2.333284098,0.9995095,1.093469397,14944.83542,3242.91971,0.540456204,39.75200949,713.8724719,0.870209259
37.85065085,10.97966713,102.3200477,14.26680709,119.0542179,438.8549651,1.649973875,307.9978723,2.332924187,0.999508503,1.093058957,14944.83542,3242.170462,0.540007934,39.73708836,713.5609126,0.870544172
39.32340139,11.54730159,103.8235838,14.47114316,122.7132666,454.9967007,1.689442331,308.6662345,2.355449512,0.999566663,1.119316653,14944.83542,3289.318168,0.569054571,40.69166116,734.2961468,0.849631507
38.87014275,11.37210078,103.3645838,14.40589441,121.5881187,449.9596703,1.677125637,308.4602569,2.348571767,0.999549651,1.111126452,14944.83542,3274.819886,0.559959172,40.39391444,727.7090011,0.856000719
37.3596806,10.78796138,101.8150614,14.2027787,117.8312183,433.5553729,1.636830677,307.7754418,2.325358185,0.999486992,1.084309244,14944.83542,3226.310026,0.530611276,39.41900109,707.1376373,0.877555004
38.16023279,11.09871574,102.6391913,14.30772067,119.8237158,442.183741,1.658121161,308.1383843,2.337704583,0.99952153,1.098483016,14944.83542,3252.123595,0.545985952,39.93427469,717.7423561,0.866109846
40.58024198,12.04121327,105.0756495,14.65882506,125.8260723,469.1460876,1.724520336,309.24092,2.374207415,0.999610233,1.142632177,14944.83542,3329.966419,0.594858668,41.53927421,752.9672563,0.832855889
36.2577182,10.34522259,100.6880375,14.06010839,115.0710805,421.6420529,1.60678882,307.2680704,2.308471587,0.999434425,1.064297236,14944.83542,3189.390775,0.509787448,38.69148414,693.4411696,0.893047474
38.61866877,11.27572407,103.1076716,14.37056516,120.9638296,447.2124299,1.670435924,308.3458418,2.344724112,0.999539919,1.106675594,14944.83542,3266.762083,0.554972096,40.23210784,724.137509,0.859558874
38.64646393,11.2863905,103.1360882,14.3744404,121.0328594,447.5161166,1.671176198,308.3584716,2.345149662,0.999541005,1.107168125,14944.83542,3267.652125,0.555521293,40.25001331,724.5302191,0.85916401
38.82424735,11.35455377,103.3176782,14.39941858,121.474268,449.459473,1.67590984,308.4393284,2.34786942,0.999547894,1.11031749,14944.83542,3273.346163,0.559046589,40.36450541,727.0547685,0.856644153
42.72324273,12.9256066,107.1222627,14.99836799,131.1208236,494.0553299,1.788791525,310.2391742,2.404858242,0.999674123,1.185311539,14944.83542,3402.156692,0.640778916,43.09084066,785.8642101,0.806746435
34.984942,9.830458687,99.36932429,13.90776464,111.8705281,408.1123868,1.572421997,306.6814469,2.288714038,0.999366436,1.041381966,14944.83542,3145.89271,0.486562339,37.85842191,678.778722,0.91053392
36.62197239,10.49307281,101.0596534,14.10641506,115.9863603,425.5944672,1.616825207,307.4361681,2.314044335,0.99945244,1.070983827,14944.83542,3201.703366,0.516604743,38.93456858,697.9091797,0.887959724
36.8523859,10.58575373,101.2957577,14.136466,116.5630805,428.0744983,1.623075862,307.5427875,2.317577847,0.999463538,1.075149032,14944.83542,3209.492289,0.5209625,39.08599057,700.7722488,0.884718928
39.63759897,11.66910567,104.140139,14.51702701,123.492133,458.4934263,1.69802348,308.8095313,2.36019085,0.99957803,1.125022276,14944.83542,3299.415765,0.575420095,40.89908351,738.903965,0.845307809
35.00419904,9.838151452,99.38960138,13.90992817,111.9189666,408.3136199,1.57293023,306.6902389,2.289017893,0.999367522,1.04172103,14944.83542,3146.54703,0.486905894,37.87074826,678.9918469,0.910269137
40.2337288,11.90310454,104.7344668,14.60611494,124.9684474,465.2020175,1.71463181,309.0821038,2.369096121,0.999598718,1.136061717,14944.83542,3318.684238,0.587658467,41.3004116,747.7676828,0.837338375
35.56391722,10.06357562,99.97398096,13.97504285,113.3267162,414.2171914,1.587892648,306.9473009,2.297775147,0.999398353,1.051700673,14944.83542,3165.667032,0.497007267,38.23354841,685.2987437,0.902584524
38.55475373,11.25119206,103.0423025,14.36165672,120.8050651,446.514543,1.668734224,308.316809,2.343744954,0.999537406,1.105543364,14944.83542,3264.71609,0.553710138,40.19094675,723.2368691,0.860469251
38.05116893,11.05696595,102.5266549,14.29320937,119.5527887,441.0148716,1.655271152,308.0887794,2.336019187,0.999516984,1.096585427,14944.83542,3248.614031,0.543873324,39.86528972,716.2601504,0.867670336
37.90651785,11.00126838,102.3775819,14.27413537,119.1931811,439.4577724,1.651456172,308.0231664,2.33378615,0.999510884,1.094045691,14944.83542,3243.964917,0.541082767,39.7729601,714.3091385,0.869742879
36.02182831,10.24913311,100.4465158,14.03044317,114.478168,419.0911476,1.600294054,307.1589888,2.304851936,0.999422399,1.059969142,14944.83542,3181.346513,0.505402215,38.53414052,690.6071583,0.896319608
40.02506111,11.82068774,104.5274725,14.57443443,124.4518331,462.8370653,1.708762073,308.9865647,2.365991769,0.999591578,1.132160706,14944.83542,3311.922098,0.583342629,41.15859413,744.6343073,0.840118258
35.74030382,10.13512601,100.1562439,13.99616991,113.7705017,416.0975569,1.592679069,307.0286506,2.300505747,0.999407737,1.054891863,14944.83542,3171.700925,0.500227365,38.34956101,687.3298414,0.900170229
36.8696349,10.5926829,101.3133697,14.13870169,116.6063056,428.2607056,1.623544694,307.5507429,2.317842794,0.999464356,1.075461339,14944.83542,3210.068908,0.521288769,39.09734415,700.9850065,0.884476787
38.11683861,11.08214589,102.5943761,14.30193834,119.7159551,441.7199984,1.656992405,308.1186245,2.337033521,0.999519727,1.097731403,14944.83542,3250.726076,0.545144676,39.90695053,717.1520656,0.866729946
38.092295,11.07272471,102.5690872,14.29866513,119.654969,441.4557725,1.656347294,308.1074746,2.336654704,0.999518703,1.097301933,14944.83542,3249.937116,0.54466897,39.89133758,716.8176922,0.867081903
35.72530299,10.12903354,100.1407734,13.99435879,113.7327611,415.937226,1.592270822,307.0217272,2.300273947,0.999406945,1.0546197,14944.83542,3171.187842,0.499952708,38.3396668,687.1560181,0.900375845
35.75490065,10.14106341,100.1712935,13.99793931,113.807212,416.2539261,1.593077378,307.0353863,2.300730987,0.999408508,1.055157386,14944.83542,3172.200722,0.500494929,38.35921384,687.4993752,0.899969921
36.15317066,10.30266182,100.5810521,14.04691625,114.8083679,420.5112219,1.603913254,307.2197154,2.306868486,0.999429129,1.062380994,14944.83542,3185.828107,0.50784056,38.62182101,692.1808907,0.894498523
38.0825906,11.06900332,102.5590758,14.29737268,119.6308645,441.3515656,1.656092996,308.1030632,2.336504864,0.999518298,1.097132624,14944.83542,3249.624661,0.54448099,39.88518251,716.6858046,0.867220957
37.03539388,10.65907794,101.4830114,14.16032972,117.020946,430.0484635,1.628047474,307.6270815,2.320383799,0.999472148,1.078460524,14944.83542,3215.612137,0.524433389,39.2063766,703.0377218,0.88214527
39.52330121,11.62462215,104.0252633,14.50032012,123.2089226,457.2200214,1.694885541,308.7573752,2.358470425,0.99957394,1.122935968,14944.83542,3295.735821,0.57310052,40.82323783,737.2302458,0.846865311
36.82484104,10.57466935,101.2675409,14.13288027,116.4942104,427.7774415,1.622326051,307.5300795,2.317156885,0.999462227,1.074649549,14944.83542,3208.563144,0.520441069,39.06783232,700.4347523,0.885104673
41.19430611,12.28918869,105.6743225,14.75345635,127.3431063,476.1483229,1.742298758,309.5245163,2.383175212,0.999629753,1.154444384,14944.83542,3350.257136,0.607758397,41.96869544,762.1824292,0.825182536
37.93910766,11.01384739,102.4111561,14.27841481,119.2742213,439.8091076,1.65231873,308.0379334,2.334289032,0.999512265,1.094619894,14944.83542,3245.012162,0.541710317,39.79383467,714.7470477,0.86927584
43.43070046,13.22739334,107.7731668,15.12171806,132.8706682,502.4102333,1.810718292,310.5834951,2.414560148,0.999693065,1.199871802,14944.83542,3427.98091,0.656746808,43.62016476,797.157818,0.798617699
38.12262725,11.08436596,102.6003422,14.30271125,119.7303369,441.7822644,1.657144319,308.1212554,2.337122887,0.999519968,1.097832539,14944.83542,3250.912207,0.545256929,39.91062726,717.2309906,0.866646947
38.07079731,11.06449673,102.5468955,14.29581288,119.601565,441.2256559,1.655786039,308.097697,2.336322381,0.999517805,1.096928226,14944.83542,3249.245187,0.544252994,39.87775184,716.5262748,0.867389282
37.39895044,10.80345828,101.8554619,14.20800207,117.9290137,433.9796055,1.637887379,307.7933956,2.325962981,0.999488751,1.085012873,14944.83542,3227.602177,0.531364365,39.44458082,707.6422518,0.877002914
38.72395875,11.3161133,103.2152745,14.38529311,121.2253011,448.3630002,1.673239732,308.3937007,2.346335773,0.999544022,1.108541045,14944.83542,3270.133403,0.557055497,40.2999245,725.6279802,0.858063846
40.11615055,11.85651205,104.6180752,14.58806216,124.6773364,463.8629952,1.711309088,309.0282597,2.367348523,0.999594699,1.133853566,14944.83542,3314.873048,0.585216898,41.22013642,745.9904131,0.838914654
40.65892777,12.07282371,105.1527112,14.67084372,126.0206775,470.0441028,1.726790543,309.2770762,2.375361426,0.999612794,1.144140434,14944.83542,3332.544821,0.596500775,41.59410542,754.1456927,0.831857641
38.55451139,11.25109821,103.0420608,14.36162352,120.8044545,446.5118281,1.668727549,308.3166997,2.34374116,0.999537397,1.105538928,14944.83542,3264.708752,0.553705377,40.19078547,723.2334115,0.860472755
35.9096551,10.20331942,100.3315704,14.01650791,114.1959797,417.8757526,1.597197883,307.1072112,2.303128781,0.999416586,1.057905882,14944.83542,3177.518844,0.503327965,38.45913271,689.2745828,0.89787313
41.90546525,12.58143888,106.3563948,14.86430523,129.098949,484.3929339,1.763529654,309.8539433,2.39339215,0.999651063,1.168542972,14944.83542,3373.953646,0.622895626,42.48123582,773.0586286,0.816479607
35.25570689,9.939046713,99.65375301,13.93912746,112.5509449,410.9515087,1.579588561,306.8057151,2.292978357,0.999381616,1.046163261,14944.83542,3155.148445,0.491433792,38.03224122,681.810131,0.906788051
40.07967357,11.84216763,104.5817948,14.58260605,124.5870529,463.452483,1.710288853,309.0115496,2.366805256,0.999593454,1.133175483,14944.83542,3313.690013,0.58446609,41.19548537,745.4481093,0.839395256
35.56551886,10.06422303,99.97564015,13.97523247,113.3307471,414.234162,1.5879358,306.9480395,2.297800032,0.999398439,1.051729448,14944.83542,3165.721778,0.497036394,38.2345945,685.3170285,0.90256266
38.79966592,11.34513322,103.2925819,14.39593978,121.4132612,449.1906808,1.675255407,308.4281417,2.347493825,0.999546947,1.109882093,14944.83542,3272.558084,0.558557654,40.34867699,726.7044642,0.856992155
38.24265374,11.13112064,102.7226866,14.31874089,120.0293484,443.1103624,1.660421067,308.1752715,2.338956741,0.999524918,1.100011816,14944.83542,3254.728982,0.54758665,39.98985274,718.8898669,0.8649296
42.36163021,12.77256239,106.785726,14.93822318,130.2265261,489.77239,1.777552609,310.0676159,2.399823791,0.999664109,1.177851418,14944.83542,3389.518409,0.632807486,42.81963526,780.1736211,0.810996582
36.02351941,10.24983292,100.4482316,14.03065161,114.4824317,419.1099542,1.600342344,307.1597604,2.304877547,0.999422486,1.060001293,14944.83542,3181.403647,0.50543345,38.53530933,690.6275129,0.896296137
40.64363195,12.0666852,105.1377176,14.66852345,125.9828716,469.8701124,1.726349339,309.2700326,2.37513696,0.999612298,1.143847321,14944.83542,3332.042045,0.596182068,41.58344958,753.9181296,0.832050394
35.60839073,10.08159135,100.0200107,13.98033157,113.4386217,414.6900886,1.589095935,306.9678004,2.298464858,0.999400733,1.052502988,14944.83542,3167.188068,0.497817109,38.26271578,685.8081278,0.901976573
37.04550608,10.66311999,101.4933604,14.16165085,117.0462295,430.1577223,1.62832224,307.6317265,2.320538685,0.999472619,1.078643515,14944.83542,3215.948857,0.524625523,39.21302908,703.1638572,0.882002733
37.36332523,10.78939985,101.8187995,14.20325682,117.840314,433.5947594,1.636928924,307.7771023,2.325414187,0.999487156,1.08437466,14944.83542,3226.429205,0.530680904,39.42137922,707.1843353,0.877503211
40.64903293,12.06885858,105.1430035,14.66935103,125.9962257,469.9318093,1.726505387,309.2725146,2.375216034,0.999612474,1.143950995,14944.83542,3332.21932,0.596294933,41.58721857,753.9991095,0.831981994
37.84446598,10.97727342,102.3136801,14.26600058,119.0388291,438.7882097,1.649809561,307.9950733,2.332828734,0.999508238,1.092949578,14944.83542,3241.97193,0.539889174,39.73311198,713.4782811,0.870632946
41.08521018,12.24417281,105.569673,14.73694958,127.0730133,474.8673096,1.738984717,309.4747166,2.381608386,0.999626386,1.152244791,14944.83542,3346.692206,0.605470671,41.88873138,760.5271121,0.826521981
36.22324681,10.33120599,100.6527551,14.05574792,114.9844797,421.2696944,1.605842644,307.252116,2.307942784,0.999432684,1.063666693,14944.83542,3188.216199,0.509144826,38.66856135,693.0248681,0.893526088
36.06809266,10.26798689,100.4939347,14.03624255,114.5944924,419.5909129,1.601571315,307.1803802,2.30556281,0.99942478,1.060820304,14944.83542,3182.925968,0.506260497,38.56508366,691.1607571,0.895678005
37.88698267,10.99372112,102.3574585,14.27157575,119.1445979,439.2470991,1.6509385,308.0143183,2.333484733,0.999510054,1.093701082,14944.83542,3243.337206,0.540706943,39.76043216,714.0471667,0.870022811
36.96933275,10.63263835,101.4154337,14.15171506,116.8557082,429.3346807,1.62625361,307.5967093,2.319371606,0.99946906,1.077265761,14944.83542,3213.409721,0.523179463,39.16294216,702.2166997,0.88307542
36.75454775,10.54645129,101.1955571,14.12370241,116.3182146,427.0209449,1.620420761,307.4975693,2.316077366,0.99945886,1.073380065,14944.83542,3206.195968,0.519110294,39.02168147,699.5621818,0.886095674
38.98724564,11.41769607,103.4829242,14.4226764,121.8791868,451.2748121,1.680354703,308.513225,2.350346387,0.999554113,1.113273035,14944.83542,3278.54964,0.562300428,40.47195134,729.409056,0.854342663
40.33060528,11.94152968,104.8301925,14.6208061,125.2082678,466.3017109,1.717376444,309.1264726,2.370530537,0.999601977,1.137885576,14944.83542,3321.830233,0.58966596,41.3667162,749.2206753,0.836071844
37.38105507,10.79639401,101.8369862,14.20558287,117.884559,433.7863498,1.637406706,307.7851779,2.325686671,0.999487952,1.084692776,14944.83542,3227.00857,0.531019676,39.43294403,707.4117036,0.877251196
36.82109138,10.57316621,101.2636894,14.13238722,116.4848406,427.7373338,1.62222521,307.5283386,2.317099119,0.999462048,1.074582349,14944.83542,3208.436217,0.520369921,39.06538935,700.3888963,0.885157307
37.97566772,11.02793942,102.4488211,14.28322738,119.3651292,440.203,1.653284639,308.0545084,2.334853362,0.99951381,1.095262907,14944.83542,3246.186676,0.542415097,39.81721079,715.2395281,0.868751905
38.71303431,11.31192465,103.204114,14.38376023,121.1981763,448.2436068,1.672948906,308.3887327,2.346168611,0.999543598,1.108347552,14944.83542,3269.783532,0.556839004,40.29289025,725.4729736,0.858218776
36.3692572,10.39052439,100.8021624,14.07428093,115.3511986,422.8467945,1.609849028,307.3196976,2.310181815,0.999440017,1.066336538,14944.83542,3193.187087,0.511871143,38.76562097,694.7951896,0.89149689
40.82264635,12.13872368,105.3127388,14.69619511,126.4253981,471.9107424,1.731504527,309.3525746,2.377762466,0.999618085,1.147272754,14944.83542,3337.93158,0.599937575,41.70797785,756.608776,0.829775909
41.84966509,12.55830761,106.3033485,14.8554409,128.9611586,483.7421019,1.761843401,309.8279199,2.392598213,0.999649436,1.167423355,14944.83542,3372.068143,0.621695226,42.44053324,772.1979871,0.817153672
35.08001375,9.868470186,99.4692956,13.91849047,112.1097149,409.1067436,1.574934372,306.7248946,2.290213023,0.999371782,1.043058041,14944.83542,3149.124062,0.488260837,37.919354,679.8331445,0.909227223
38.14396157,11.09250674,102.6223846,14.30555192,119.7833133,442.0099579,1.657698329,308.1309735,2.337452966,0.999520855,1.098201458,14944.83542,3251.599483,0.545670423,39.92403892,717.5209205,0.866342162
38.68459542,11.30101831,103.1750571,14.37977442,121.1275583,447.9327994,1.672191673,308.3758027,2.345733392,0.999542493,1.107843748,14944.83542,3268.872869,0.556275756,40.27457493,725.0698403,0.858622344
35.21392208,9.922260654,99.61014546,13.9343756,112.4456988,410.5120558,1.578473282,306.7865765,2.292324261,0.999379315,1.045419423,14944.83542,3153.728174,0.490684017,38.00519971,681.3433088,0.907356592
37.41688246,10.81050303,101.8738726,14.21034235,117.9737648,434.1726087,1.63836793,307.8015569,2.326238971,0.999489552,1.085332852,14944.83542,3228.186299,0.531706709,39.45621337,707.8722531,0.876747967
43.37926249,13.20530108,107.7262256,15.11244927,132.7434111,501.8042214,1.809129577,310.558005,2.413862453,0.999691712,1.198816422,14944.83542,3426.044833,0.655566904,43.58179745,796.3290026,0.799203788
35.0968875,9.875235375,99.48700346,13.92040493,112.1521632,409.2838359,1.575382509,306.7326092,2.290478259,0.999372727,1.043356974,14944.83542,3149.69834,0.488562886,37.93022139,680.0209045,0.908995698
41.86353658,12.56405165,106.3165519,14.8576419,128.9954018,483.9036464,1.762261651,309.8343896,2.392795684,0.999649841,1.167701072,14944.83542,3372.537014,0.621993435,42.45062936,772.4116705,0.81698607
34.44430485,9.615227591,98.79747629,13.84942167,110.5087068,402.4337469,1.558102748,306.4376569,2.280146314,0.9993353,1.031831758,14944.83542,3127.766236,0.477033702,37.51123345,672.83906,0.918026905
34.34016836,9.574167291,98.6864073,13.83869408,110.2461333,401.3429156,1.555367793,306.3912528,2.278480609,0.999329162,1.030007738,14944.83542,3124.32569,0.475223085,37.44492298,671.7063227,0.919484536
39.27935061,11.53028996,103.7790509,14.46474475,122.6040045,454.5076509,1.688246918,308.6461678,2.354782428,0.999565041,1.118521732,14944.83542,3287.905708,0.56816578,40.66276262,733.6518923,0.850245064
41.83194094,12.55098123,106.2864678,14.8526337,128.9173935,483.5360723,1.76131056,309.8196531,2.392345262,0.999648918,1.167069534,14944.83542,3371.470357,0.621314496,42.42767041,771.9251894,0.817368082
35.74862,10.13850128,100.1648193,13.99717412,113.7914267,416.1863576,1.592905123,307.0324903,2.300634309,0.999408176,1.055042568,14944.83542,3171.985265,0.500379659,38.35503972,687.4262257,0.900056259
39.2309847,11.51162298,103.7301172,14.45773635,122.4840256,453.9711481,1.686936034,308.6241418,2.354049446,0.999563252,1.117650002,14944.83542,3286.355441,0.567191234,40.63107173,732.9458038,0.850920104
39.40628761,11.57933951,103.9072838,14.48321826,122.9188231,455.9179564,1.691695747,308.7040053,2.356703232,0.999569698,1.120815058,14944.83542,3291.977268,0.570729864,40.74613421,735.5111368,0.848480595
39.0442552,11.43964807,103.540825,14.43083553,122.0206885,451.9044166,1.681890798,308.5391539,2.351213762,0.999556269,1.114294687,14944.83542,3280.374462,0.563441225,40.5090925,730.2328458,0.853539347
39.32935798,11.54960207,103.8296039,14.47200893,122.7280398,455.062831,1.689604006,308.6689484,2.355539669,0.999566882,1.119424162,14944.83542,3289.509223,0.56917482,40.69556955,734.3833139,0.849548665
35.66486767,10.10448804,100.0783983,13.98708342,113.5807178,415.2915055,1.590626573,306.9938483,2.29933965,0.999403741,1.053523524,14944.83542,3169.120191,0.498847479,38.29981638,686.4574292,0.901203964
36.7354951,10.53878763,101.176003,14.1212106,116.2705784,426.8159572,1.619904629,307.4887515,2.315785731,0.999457942,1.073036093,14944.83542,3205.549725,0.518749663,39.00917672,699.3237549,0.886363824
43.45789214,13.23906044,107.7979877,15.12665813,132.9379257,502.7294872,1.811560645,310.5970183,2.414928895,0.99969378,1.200431371,14944.83542,3429.009685,0.657372677,43.64050733,797.5966424,0.798308085
40.89207932,12.16625826,105.38131,14.70705264,126.5963626,472.6801675,1.733426012,309.385084,2.378790743,0.999620313,1.148550804,14944.83542,3340.25797,0.601401963,41.75444012,757.6436394,0.828900254
36.44784436,10.42239788,100.8825305,14.0843211,115.5484791,423.6959352,1.612002081,307.3560655,2.311386125,0.999443922,1.067771287,14944.83542,3195.856742,0.513343143,38.81777984,695.7558689,0.890399241
40.26667698,11.91614337,104.767034,14.61109821,125.0500695,465.5753447,1.715562161,309.0971938,2.369585552,0.999599829,1.136679979,14944.83542,3319.750555,0.588340372,41.3228879,748.2614717,0.836906339
41.32591487,12.34268187,105.8018449,14.77353051,127.6677818,477.6554008,1.746155687,309.5852784,2.385083994,0.999633786,1.157006383,14944.83542,3354.606519,0.610529664,42.06183442,764.1683312,0.82356688
42.87265109,12.98912498,107.260489,15.02374054,131.4903712,495.8255907,1.793442782,310.310799,2.406922315,0.999678191,1.188399258,14944.83542,3407.476252,0.644107586,43.20309163,788.2321782,0.805010233
44.30577761,13.62715598,108.5238946,15.28944677,135.0682921,513.8128932,1.841671835,311.0086942,2.425874205,0.999715609,1.220375,14944.83542,3460.397489,0.677410828,44.36553846,812.0968958,0.788234258
37.87085583,10.98748571,102.3408521,14.26944597,119.1044813,439.0730901,1.650510609,308.0070169,2.333235885,0.999509367,1.093416244,14944.83542,3242.819343,0.540396131,39.75007716,713.8311829,0.870254128
39.5985966,11.65390311,104.100986,14.51131595,123.3954916,458.058105,1.696949508,308.7917354,2.359604399,0.999576638,1.124308272,14944.83542,3298.159942,0.574627746,40.8731266,738.3320284,0.845838875
